circRNA	circRNA_type	GeneSymbol	P	log10FC	reg	sig
hsa_circRNA_403874	exonic	SMURF1	0.225634937932603	0.310732947173777	up	no
hsa_circRNA_104323	exonic	MACC1	0.103242936242386	0.114136414982567	up	no
hsa_circRNA_406724	intronic	CNOT6	0.227459510012473	0.0791812460476249	up	no
hsa_circRNA_100517	exonic	ZNF124	0.118196011024883	0.0978195305800613	up	no
hsa_circRNA_406082	exonic	PLCB4	0.141874448119404	0.059642212985808	up	no
hsa_circRNA_007019	exonic	FMN2	0.193244405685259	0.11539341870207	up	no
hsa_circRNA_087581	exonic	HIATL1	0.168977992651239	0.0558104235126536	up	no
hsa_circRNA_104882	exonic	HSDL2	0.0959180211995559	0.160244594637433	up	no
hsa_circRNA_002481	exonic	HAUS1	0.102472798117837	0.0853840306174978	up	no
hsa_circRNA_100872	exonic	PPFIA1	0.111287507980261	0.0751466299392521	up	no
hsa_circRNA_004650	sense overlapping	None	0.328287984001411	0.0476288156367811	up	no
hsa_circRNA_007091	exonic	RGS7	0.0920358192243661	0.0651955998308498	up	no
hsa_circRNA_104803	exonic	UBQLN1	0.257196591913449	0.100298451431889	up	no
hsa_circRNA_005185	exonic	PRKD1	0.090974005264242	0.113573372603725	up	no
hsa_circRNA_049637	exonic	CALR	0.464372310471266	0.00246111499465364	up	no
hsa_circRNA_101577	exonic	KIF23	0.209395885000599	0.0626468091378891	up	no
hsa_circRNA_003657	exonic	DHX8	0.126502990933471	0.00863341591423407	up	no
hsa_circRNA_100093	exonic	USP48	0.183449987607958	0.181546082294021	up	no
hsa_circRNA_061687	exonic	DSCR3	0.150734397450595	0.174025645259639	up	no
hsa_circRNA_402268	exonic	AHSA2	0.38049862226629	0.031952427907337	up	no
hsa_circRNA_104054	exonic	FARS2	0.316230420096575	0.0418239607466988	up	no
hsa_circRNA_400980	exonic	XRCC6BP1	0.236211947386676	0.0506927082361873	up	no
hsa_circRNA_404803	intergenic		0.106271916183245	0.0936198875610064	up	no
hsa_circRNA_028826	exonic	GCN1L1	0.406949538846563	0.0385990123361103	up	no
hsa_circRNA_100613	exonic	SUPV3L1	0.356706546975583	0.0954418300732603	up	no
hsa_circRNA_008945	exonic	NIN	0.0984291537316137	0.116654071203814	up	no
hsa_circRNA_005995	exonic	SETDB1	0.165443979609443	0.0916978034696208	up	no
hsa_circRNA_404177	exonic	FXN	0.360665499960865	0.0280547222522256	up	no
hsa_circRNA_100080	exonic	HP1BP3	0.197838074552917	0.101795373498853	up	no
hsa_circRNA_006238	exonic	SPATS2	0.0725270344101086	0.159313114530087	up	no
hsa_circRNA_017648	exonic	SFMBT2	0.0379803445807112	0.114854257264847	up	no
hsa_circRNA_404643	exonic	PIK3C2B	0.153555441919902	0.10115223948035	up	no
hsa_circRNA_002971	exonic	SNX9	0.0603446136225327	0.108548320420131	up	no
hsa_circRNA_004350	exonic	EIF3A	0.156153858008109	0.142916311643084	up	no
hsa_circRNA_103663	exonic	SDAD1	0.208393689957295	0.0665659965488711	up	no
hsa_circRNA_008134	exonic	PDSS1	0.208710977213289	0.067838565060798	up	no
hsa_circRNA_044014	exonic	HDAC5	0.0398286868547602	0.0427005206801582	up	no
hsa_circRNA_102491	exonic	HOMER3	0.0480702644563665	0.160965625652666	up	no
hsa_circRNA_040831	exonic	ZC3H18	0.274015354041593	0.0443531511627788	up	no
hsa_circRNA_007239	intronic	FLJ43663	0.0142093757595266	0.1249387366083	up	no
hsa_circRNA_044904	exonic	RPS6KB1	0.167256328377846	0.107284533040944	up	no
hsa_circRNA_104839	exonic	CDC14B	0.301105792490162	0.0491757576239799	up	no
hsa_circRNA_103462	exonic	SEC61A1	0.162956685079015	0.136697869431678	up	no
hsa_circRNA_005208	exonic	CCDC132	0.198595459777698	0.0433380164372622	up	no
hsa_circRNA_401601	exonic	PHKB	0.0682323024554364	0.0991314730020144	up	no
hsa_circRNA_104081	exonic	LINC00340	0.123152694715733	0.0786064021756065	up	no
hsa_circRNA_052254	exonic	ZNF524	0.131397675020345	0.0176137068241371	up	no
hsa_circRNA_405143	sense overlapping	TPT1	0.0792879205252277	0.0561354674136611	up	no
hsa_circRNA_000166	sense overlapping	RPPH1	0.221951870743099	0.0317737386010688	up	no
hsa_circRNA_400659	exonic	PDZD8	0.0563532205624106	0.101026579202889	up	no
hsa_circRNA_080052	exonic	TMED4	0.383755134186756	0.0649170867893696	up	no
hsa_circRNA_104450	exonic	PSMC2	0.145381594603693	0.122066261997844	up	no
hsa_circRNA_102517	exonic	UBA2	0.19043573583521	0.0956081345836555	up	no
hsa_circRNA_062439	exonic	MAPK1	0.168903842328309	0.0645228141366445	up	no
hsa_circRNA_079614	exonic	MPP6	0.260133375176665	0.118878715279958	up	no
hsa_circRNA_002084	exonic	NUCB1	0.138004584340521	0.0917439829031168	up	no
hsa_circRNA_405399	exonic	PEAK1	0.266722227299378	0.0546020598990499	up	no
hsa_circRNA_407276	exonic	CXorf23	0.139136541783334	0.137868620686963	up	no
hsa_circRNA_002509	intronic	RAD51B	0.178998450498274	0.10044088190319	up	no
hsa_circRNA_100224	exonic	EPS15	0.401175554665812	0.0296484031520565	up	no
hsa_circRNA_100837	exonic	STX5	0.355764616370195	0.0352073082273669	up	no
hsa_circRNA_103339	exonic	SETD2	0.00793617683093852	0.0922733730750412	up	no
hsa_circRNA_406603	exonic	DHX29	0.216661254852234	0.0437285043681744	up	no
hsa_circRNA_101204	exonic	SCARB1	0.175111200336073	0.0863169395106322	up	no
hsa_circRNA_101526	exonic	RFX7	0.16937802360077	0.0746336182969043	up	no
hsa_circRNA_000010	exonic	TCONS_00017720	0.224541663541651	0.0355441399669475	up	no
hsa_circRNA_102821	exonic	ARHGEF4	0.314192189486413	0.041964501543536	up	no
hsa_circRNA_023305	exonic	CCND1	0.07589235416745	0.049316179407384	up	no
hsa_circRNA_092392	exonic	FLI1	0.0504958184249661	0.0431201586206226	up	no
hsa_circRNA_062160	exonic	CECR2	0.0268091503916798	0.0625063094775847	up	no
hsa_circRNA_102245	exonic	TBCD	0.491405819795624	0.00118822093793591	up	no
hsa_circRNA_405979	exonic	PLA2R1	0.120854978949288	0.0791812460476248	up	no
hsa_circRNA_405119	exonic	SKA3	0.138262524760494	0.124173459790188	up	no
hsa_circRNA_002953	exonic	BAGE3	0.273549039873554	0.0705494190153187	up	no
hsa_circRNA_016458	exonic	KCNK2	0.304109807524743	0.041836069047582	up	no
hsa_circRNA_038480	exonic	UQCRC2	0.188624566724724	0.0583124201064115	up	no
hsa_circRNA_406905	exonic	USP42	0.129298946459553	0.0966007965607441	up	no
hsa_circRNA_103029	exonic	ITCH	0.285336422668161	0.066358713058829	up	no
hsa_circRNA_031830	exonic	SOS2	0.0802148166716985	0.0871501757189002	up	no
hsa_circRNA_031831	exonic	SOS2	0.0621745821942958	0.101026579202889	up	no
hsa_circRNA_101089	exonic	MARS	0.30225807353869	0.207094991374708	up	no
hsa_circRNA_009181	exonic	None	0.187925618392856	0.0963666264727009	up	no
hsa_circRNA_042280	exonic	ALKBH5	0.130476674665656	0.110305685309136	up	no
hsa_circRNA_103845	exonic	PDE4D	0.072225833180032	0.105605854884229	up	no
hsa_circRNA_102984	exonic	PTPRA	0.166331815000416	0.0262534840455946	up	no
hsa_circRNA_001126	exonic	PTPRA	0.0491667087306688	0.0395504070456863	up	no
hsa_circRNA_100499	exonic	MTR	0.24758719426709	0.0440540691217577	up	no
hsa_circRNA_404704	exonic	DIP2C	0.138902168556971	0.0873757246628963	up	no
hsa_circRNA_404337	exonic	RPS6KA3	0.0540351944107031	0.141998843726245	up	no
hsa_circRNA_088749	exonic	DNM1	0.065701294277636	0.0847360812210506	up	no
hsa_circRNA_005432	exonic	SECISBP2	0.238128238881403	0.039614609053624	up	no
hsa_circRNA_100735	exonic	AP2A2	0.0505809382257508	0.120117019557284	up	no
hsa_circRNA_104191	exonic	AHI1	0.193528134023694	0.0592296066409198	up	no
hsa_circRNA_406216	intronic	SUMF1	0.24604615034991	0.048223328168135	up	no
hsa_circRNA_404878	sense overlapping	APIP	0.261820055879577	0.0398715120376923	up	no
hsa_circRNA_401976	exonic	LOC100505549	0.395819019038812	0.0205549383271425	up	no
hsa_circRNA_022382	exonic	FADS2	0.165542802370093	0.163552687249921	up	no
hsa_circRNA_102618	exonic	NOL10	0.160347655752597	0.0554177646944427	up	no
hsa_circRNA_100576	exonic	MASTL	0.0355439359749851	0.116777257839699	up	no
hsa_circRNA_005303	sense overlapping	SCMH1	0.182570580913355	0.106200088778287	up	no
hsa_circRNA_043650	exonic	EIF1	0.448560084277421	0.00550145896741367	up	no
hsa_circRNA_007011	exonic	UBE2E3	0.333135847631014	0.0357213497263958	up	no
hsa_circRNA_100808	exonic	AMBRA1	0.197731722627387	0.0373394758506751	up	no
hsa_circRNA_101904	exonic	BANP	0.328283662578275	0.0137640052693081	up	no
hsa_circRNA_002197	exonic	GART	0.177993555403837	0.0584966471877738	up	no
hsa_circRNA_101661	exonic	LRRK1	0.0961548002384697	0.0262493465876256	up	no
hsa_circRNA_092498	exonic	RHBDD1	0.15895252393591	0.0734450826675303	up	no
hsa_circRNA_039400	exonic	FTO	0.0722415828936667	0.0714042305921191	up	no
hsa_circRNA_100757	exonic	ST5	0.122154184656166	0.100840306636489	up	no
hsa_circRNA_009068	exonic	NPEPPS	0.147383290881589	0.15666941762893	up	no
hsa_circRNA_405110	intronic	POLE	0.258217287341392	0.0965869973874361	up	no
hsa_circRNA_003673	exonic	TBCK	0.00198146806432271	0.0708889753846753	up	no
hsa_circRNA_100076	exonic	KIF17	0.0382390419231207	0.0639097529051311	up	no
hsa_circRNA_102951	exonic	AGAP1	0.0893193601382586	0.0468714237956854	up	no
hsa_circRNA_011898	exonic	SMAP2	0.127194482837298	0.0716179895779005	up	no
hsa_circRNA_043285	exonic	TADA2A	0.116092708803564	0.110754115819312	up	no
hsa_circRNA_104924	exonic	FAM125B	0.0128608651651785	0.0509075043974953	up	no
hsa_circRNA_104531	exonic	RBM33	0.345608591270467	0.0613742556030852	up	no
hsa_circRNA_091725	exonic	CETN2	0.20056345545208	0.0263289387223491	up	no
hsa_circRNA_002416	exonic	ASB3	0.287041467092409	0.0449671455165232	up	no
hsa_circRNA_406261	sense overlapping	MYRIP	0.364998680048697	0.0123212372109667	up	no
hsa_circRNA_075671	exonic	JARID2	0.285454120580781	0.082988485675318	up	no
hsa_circRNA_101914	exonic	FANCA	0.0310120353225653	0.136169733258286	up	no
hsa_circRNA_100568	exonic	ARHGAP21	0.220129862688105	0.0832087353306683	up	no
hsa_circRNA_100258	exonic	PDE4B	0.34095085802721	-0.0688274367842827	down	no
hsa_circRNA_104403	exonic	GTF2IRD2	0.0403156419004431	0.137207377328679	up	no
hsa_circRNA_004087	exonic	CDYL2	0.348646694804553	0.0381045263321497	up	no
hsa_circRNA_406311	intronic	CMSS1	0.141618063884889	0.031257693730442	up	no
hsa_circRNA_100662	exonic	FAM178A	0.173346402786727	0.151111302419334	up	no
hsa_circRNA_001062	exonic	ZC3H6	0.151025275259567	0.189433610160002	up	no
hsa_circRNA_100343	exonic	INTS3	0.0758773167771747	0.0929885914949634	up	no
hsa_circRNA_035861	exonic	ANKDD1A	0.121422482831268	0.057917473088813	up	no
hsa_circRNA_103990	exonic	G3BP1	0.12739524928915	0.0712270759978195	up	no
hsa_circRNA_059963	exonic	DYNLRB1	0.241495697990672	0.0277035311613108	up	no
hsa_circRNA_059847	exonic	CDK5RAP1	0.23796783601117	0.0845595746216272	up	no
hsa_circRNA_005593	exonic	NDUFS4	0.0905567120614558	0.0497750444831329	up	no
hsa_circRNA_061343	exonic	APP	0.0961122832944032	0.0706539837250179	up	no
hsa_circRNA_061900	exonic	PDXK	0.484432229163807	0.00284784287282624	up	no
hsa_circRNA_087856	exonic	RAD23B	0.139747708122609	0.136157979858541	up	no
hsa_circRNA_406327	intronic	ZBTB20	0.151500910109259	0.086148183152611	up	no
hsa_circRNA_100780	exonic	QSER1	0.147504891675823	0.086097143725839	up	no
hsa_circRNA_105023	exonic	MID2	0.087961718319155	0.173330318530699	up	no
hsa_circRNA_405402	sense overlapping	CHRNA5	0.165602655464743	0.0370599660214914	up	no
hsa_circRNA_103563	exonic	DLG1	0.0605961976706817	0.0473837866911957	up	no
hsa_circRNA_068465	exonic	EIF4A2	0.477346242915232	0.00962034973957009	up	no
hsa_circRNA_066556	exonic	ROBO2	0.285997092963103	0.024500327675941	up	no
hsa_circRNA_406886	sense overlapping	ARID1B	0.263255691647759	0.0237008249115859	up	no
hsa_circRNA_002837	exonic	TGFB1	0.164482626246689	0.0221143142905723	up	no
hsa_circRNA_058060	exonic	ATIC	0.0879856034668851	0.0938479945757651	up	no
hsa_circRNA_101608	exonic	ETFA	0.111548945637075	0.0959329721417446	up	no
hsa_circRNA_018758	exonic	MCU	0.0654524232161988	0.0724269188981938	up	no
hsa_circRNA_101754	exonic	UQCRC2	0.135093925190153	0.078726725355271	up	no
hsa_circRNA_022149	exonic	SLC43A1	0.0716599845442846	0.044539760392411	up	no
hsa_circRNA_009044	exonic	CDC42BPA	0.151384856352174	0.0595242469845444	up	no
hsa_circRNA_403834	exonic	BAZ1B	0.323742909148852	0.0522470058709893	up	no
hsa_circRNA_105005	exonic	LAS1L	0.157617241209213	0.0910804693473326	up	no
hsa_circRNA_100740	exonic	NUP98	0.0380279126751167	0.0512219484697342	up	no
hsa_circRNA_102027	exonic	SUZ12	0.137585530802411	0.145298635603949	up	no
hsa_circRNA_404035	exonic	ATP6V1H	0.104385557907925	0.100325190359869	up	no
hsa_circRNA_103740	exonic	SCLT1	0.38799811033414	0.024853186975233	up	no
hsa_circRNA_102672	exonic	TTC27	0.275647867513287	0.0675372648839172	up	no
hsa_circRNA_007468	exonic	PRDM4	0.0385771613684554	0.126665555908806	up	no
hsa_circRNA_103424	exonic	TBC1D23	0.282708271962653	0.0317690242407055	up	no
hsa_circRNA_003200	exonic	ZNF410	0.132284134909052	0.123261459283047	up	no
hsa_circRNA_000958	intronic	SERINC5	0.226223899859993	0.0463687425713661	up	no
hsa_circRNA_101406	exonic	NEK9	0.204252540294563	0.0918205663036241	up	no
hsa_circRNA_407149	exonic	KIAA2026	0.251146894317875	0.0676433326538676	up	no
hsa_circRNA_101619	exonic	ARNT2	0.184324241804017	0.0807779187354203	up	no
hsa_circRNA_406565	exonic	WDR17	0.153092403456575	0.0484633839366001	up	no
hsa_circRNA_000224	exonic	PLXDC2	0.0369419107678826	0.0980193226326469	up	no
hsa_circRNA_083423	exonic	VPS37A	0.189193522653503	0.0872488677956578	up	no
hsa_circRNA_101335	exonic	HECTD1	0.176227308344234	0.0750956610542541	up	no
hsa_circRNA_000859	exonic	NFATC1	0.045016635135404	0.0737862141609186	up	no
hsa_circRNA_070829	exonic	BBS7	0.192215510607237	0.0948853264416418	up	no
hsa_circRNA_103361	exonic	SMARCC1	0.371823120401274	0.0563925179146571	up	no
hsa_circRNA_405928	sense overlapping	ZNF514	0.106817066497503	0.145494491463912	up	no
hsa_circRNA_102927	exonic	RHBDD1	0.341027860871852	0.0354589845889436	up	no
hsa_circRNA_406694	intronic	PRELID2	0.0504576196690095	0.0817689070212669	up	no
hsa_circRNA_001526	sense overlapping	IRF1	0.153047807512969	0.0490067385590315	up	no
hsa_circRNA_104975	exonic	ARSE	0.290643981652057	-0.00934002625414336	down	no
hsa_circRNA_048410	exonic	LMNB2	0.314418392048578	-0.0173245840723442	down	no
hsa_circRNA_018634	exonic	SAR1A	0.160222943033205	0.115644468786159	up	no
hsa_circRNA_406730	sense overlapping	LOC285768	0.121270743093012	0.044286551027834	up	no
hsa_circRNA_405841	sense overlapping	BRE	0.346332805386191	0.0123671870054235	up	no
hsa_circRNA_005585	sense overlapping	NNT	0.0596957971755768	0.0846261178657477	up	no
hsa_circRNA_004580	exonic	TASP1	0.44591654832925	-0.00825007542542279	down	no
hsa_circRNA_001985	exonic	UBP1	0.0879394272656747	0.114775998956337	up	no
hsa_circRNA_092566	exonic	GLCCI1	0.0601789782561551	0.186976402340712	up	no
hsa_circRNA_104672	exonic	AZIN1	0.233276961999863	0.0904278854801361	up	no
hsa_circRNA_015524	exonic	STX6	0.225312306224761	0.0614747715850684	up	no
hsa_circRNA_092436	exonic	CTCF	0.300265076058667	0.0371418080045667	up	no
hsa_circRNA_407079	exonic	CHD7	0.0227507336567414	0.0627097366873585	up	no
hsa_circRNA_104210	exonic	STXBP5	0.069647705279288	0.146128035678238	up	no
hsa_circRNA_104782	exonic	POLR1E	0.0818651327421109	0.146922719306932	up	no
hsa_circRNA_406798	exonic	SLC17A5	0.0388226070409343	0.269512944217916	up	yes
hsa_circRNA_400584	exonic	SGPL1	0.0956853620446183	0.173912155227012	up	no
hsa_circRNA_034693	exonic	NUSAP1	0.136724997935681	0.103540591907069	up	no
hsa_circRNA_102032	exonic	RHOT1	0.160784219032639	0.0867740003104497	up	no
hsa_circRNA_001937	intronic	CHD9	0.459694684454122	-0.00635159541107073	down	no
hsa_circRNA_030431	exonic	TBC1D4	0.0920207773582076	0.0900963961249038	up	no
hsa_circRNA_092519	exonic	MKL1	0.16335864877653	0.054393541085214	up	no
hsa_circRNA_405113	exonic	PSPC1	0.204003760349449	0.137009780800383	up	no
hsa_circRNA_000464	exonic	PSPC1	0.218361703211935	0.133679956786726	up	no
hsa_circRNA_063453	exonic	MKL1	0.130279080740669	0.0616569010640921	up	no
hsa_circRNA_042079	exonic	GAS7	0.281755796927258	0.022601066203106	up	no
hsa_circRNA_101034	exonic	CCDC91	0.153579335047933	0.0397705518933283	up	no
hsa_circRNA_006192	exonic	ZHX3	0.356478573103994	-0.00873861437765905	down	no
hsa_circRNA_079279	exonic	FSCN1	0.180311182887345	0.0708072104438513	up	no
hsa_circRNA_047448	exonic	MOCOS	0.168874465783733	0.0567563999653798	up	no
hsa_circRNA_104084	exonic	LINC00340	0.168361300375504	0.0366141111208053	up	no
hsa_circRNA_103514	exonic	FNDC3B	0.0701555192164855	0.148779784969255	up	no
hsa_circRNA_101992	exonic	None	0.0388054508745767	0.0767971898398982	up	no
hsa_circRNA_092416	exonic	MGA	0.205132153358043	0.0854109868289951	up	no
hsa_circRNA_090797	exonic	HUWE1	0.162783862899334	0.201044540999358	up	no
hsa_circRNA_406091	exonic	ACSS1	0.399221726011053	0.0210851414934626	up	no
hsa_circRNA_102346	exonic	INO80C	0.152898661056157	0.0269226428228805	up	no
hsa_circRNA_101825	exonic	DYNC1LI2	0.329269237814564	0.0490534633495328	up	no
hsa_circRNA_002567	exonic	TMX3	0.103139392077124	0.150855435639608	up	no
hsa_circRNA_101630	exonic	PDE8A	0.0854947074545896	0.0589448224573704	up	no
hsa_circRNA_007258	exonic	MVP	0.204518676811666	0.052627208013387	up	no
hsa_circRNA_406699	intergenic		0.0142101205416953	0.0394230922953205	up	no
hsa_circRNA_001830	antisense	YEATS2	0.0375535924842997	0.082974235064764	up	no
hsa_circRNA_407136	exonic	DENND3	0.153693171593847	0.140046154871042	up	no
hsa_circRNA_101890	exonic	USP10	0.189466790558481	0.0541065161644281	up	no
hsa_circRNA_101355	exonic	NID2	0.16317191578091	0.185125942591616	up	no
hsa_circRNA_101129	exonic	CORO1C	0.197055931932588	0.140946008102979	up	no
hsa_circRNA_062557	exonic	CHCHD10	0.301397791166907	-0.0181282046596123	down	no
hsa_circRNA_102750	exonic	MEIS1	0.114511081861299	0.0943528251572629	up	no
hsa_circRNA_401988	exonic	PHLPP1	0.161041433662658	0.0937399662185498	up	no
hsa_circRNA_104424	exonic	CDK14	0.399277135045559	0.0748969423415618	up	no
hsa_circRNA_103179	exonic	CABIN1	0.204620295266377	0.0318043571522415	up	no
hsa_circRNA_102674	exonic	LTBP1	0.493306162107897	0.00205827153937404	up	no
hsa_circRNA_405736	sense overlapping	GADD45GIP1	0.113085442967877	0.0980543996567942	up	no
hsa_circRNA_100445	exonic	TATDN3	0.292263869781548	0.0325618066150865	up	no
hsa_circRNA_102459	exonic	MAST1	0.0685519171681694	0.048212128805552	up	no
hsa_circRNA_405953	intergenic		0.0959553565136615	0.043294509513244	up	no
hsa_circRNA_407076	exonic	RGS20	0.154490022793321	0.0429282005418108	up	no
hsa_circRNA_100213	exonic	STIL	0.216561291575133	0.0419668439848834	up	no
hsa_circRNA_017215	exonic	TCONS_l2_00002816	0.223106263405755	0.0816800370077181	up	no
hsa_circRNA_092470	exonic	MARK4	0.114133023213684	0.0362334610778653	up	no
hsa_circRNA_000931	intronic	MRPS5	0.0431314197419108	0.0143433298592853	up	no
hsa_circRNA_102726	exonic	FANCL	0.301809755452599	0.0251746422534867	up	no
hsa_circRNA_074018	exonic	DDX46	0.0355962128905387	0.118689787331298	up	no
hsa_circRNA_007672	exonic	TPST1	0.170365881040815	0.086760748757135	up	no
hsa_circRNA_407261	sense overlapping	ARSE	0.0546204319448697	0.162855920179494	up	no
hsa_circRNA_101343	exonic	BAZ1A	0.139819906504149	0.0887033091825234	up	no
hsa_circRNA_101382	exonic	PCNX	0.286522155694867	0.0786907948583996	up	no
hsa_circRNA_102823	exonic	RAB3GAP1	0.0906000148677489	0.182074548680742	up	no
hsa_circRNA_103676	exonic	FRAS1	0.141752951958784	0.0447257366821231	up	no
hsa_circRNA_058188	exonic	SMARCAL1	0.373242252317885	0.0236919381005035	up	no
hsa_circRNA_039934	exonic	NFATC3	0.234489405060029	0.0764503303753566	up	no
hsa_circRNA_404729	exonic	APBB1IP	0.0385765889207767	0.069080919143299	up	no
hsa_circRNA_002115	sense overlapping	LOC729852	0.137576300160637	0.0891654669542257	up	no
hsa_circRNA_002004	exonic	FXR1	0.175535165611694	0.151497765127768	up	no
hsa_circRNA_104371	exonic	IKZF1	0.102566328031965	0.071552288589615	up	no
hsa_circRNA_100363	exonic	CCT3	0.0928600074276524	0.0988518811122995	up	no
hsa_circRNA_102332	exonic	OSBPL1A	0.126152417477857	0.132237975349799	up	no
hsa_circRNA_063147	exonic	MYH9	0.162527878008687	0.199242430666416	up	no
hsa_circRNA_102631	exonic	NBAS	0.270006686377917	0.0486919238997244	up	no
hsa_circRNA_406336	exonic	PDIA5	0.285852337227854	0.0542443582567522	up	no
hsa_circRNA_406757	intronic	ITPR3	0.460718283725617	-0.0070738597517203	down	no
hsa_circRNA_401965	exonic	SETBP1	0.292288946228087	0.0317311712749456	up	no
hsa_circRNA_402819	exonic	GLB1	0.423282462249307	0.00938037507025482	up	no
hsa_circRNA_009074	exonic	PPIL4	0.159293281519176	0.124470494533935	up	no
hsa_circRNA_404077	exonic	VPS13B	0.133007586802215	0.122783424582165	up	no
hsa_circRNA_006515	exonic	RNF38	0.361480055821505	0.0300853706098342	up	no
hsa_circRNA_037192	exonic	RAB11FIP3	0.241084613410661	0.100701425206569	up	no
hsa_circRNA_003998	exonic	ARFGEF2	0.0856875556326956	0.0832048484874649	up	no
hsa_circRNA_066970	exonic	EAF2	0.219981055945569	0.0335028368662621	up	no
